track_name,artist_name,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,track_uri
Rock & Roll,Eric Hutchinson,240320,0.0395,0.462,0.767,0,10,0.728,-5.038,1,0.0686,201.064,4,0.901,51,spotify:track:5RBx3tM9hmVJAOnSUHIWkn
Eat Sleep Rave Repeat - Calvin Harris Edit,Fatboy Slim,169947,0.435,0.704,0.931,0.0748,0,0.237,-4.316,1,0.118,127.965,4,0.688,2,spotify:track:2cfpzjbrJtbeUubWB3fCjC
"Mia & Sebastian’s Theme - From ""La La Land"" Soundtrack",Justin Hurwitz,96893,0.977,0.429,0.188,0.903,9,0.145,-16.252,1,0.0568,97.382,3,0.184,0,spotify:track:1R17cgUv6HeQFa78dzqb7s
Mujer Divina,Natalia Lafourcade,209000,0.183,0.764,0.577,1.55e-05,9,0.0859,-7.133,1,0.0302,109.951,4,0.819,44,spotify:track:5Q2bP4QKyM7nOPju1QVZiZ
Vava Voom,Bassnectar,229707,0.000401,0.537,0.97,9.43e-05,7,0.345,-1.23,1,0.0407,140.032,4,0.163,0,spotify:track:0fTFmyy8AwWHiRoDgTh80w
Them Changes,Thundercat,187210,0.544,0.787,0.579,0.00148,10,0.116,-8.376,0,0.0581,81.68,4,0.738,38,spotify:track:4u8031pTkTODbRaDCbx8Yv
Oxas,GAMPER & DADONI,301175,0.0276,0.756,0.591,0.391,2,0.0947,-8.749,0,0.03,125.003,4,0.481,49,spotify:track:3Zg6kO3S4FQ0jMfTIgHzyl
Sangria,Blake Shelton,233480,0.017,0.646,0.724,1.39e-06,9,0.153,-6.96,1,0.0265,115.984,4,0.54,58,spotify:track:0p1HtkrNYxv0iDfEKwXSTp
Por Que Te Fuiste,Ramon Ayala,135440,0.797,0.724,0.397,0,9,0.12,-11.273,1,0.142,105.874,4,0.735,0,spotify:track:3LTNy9jBjhtSBPyHbKJEDM
Infinite Wisdom Tooth / My Last Night In Bed With You,The Brian Jonestown Massacre,366907,0.684,0.2,0.468,0.895,2,0.284,-17.17,1,0.0386,126.041,4,0.29,8,spotify:track:0ITJ7JhWNTe5dRFPmGtQ12
Dile Que Tu Me Quieres,Ozuna,226520,0.0864,0.773,0.757,3.73e-06,1,0.0727,-4.959,1,0.0526,88.006,4,0.858,69,spotify:track:5u5MvmVtitax9R1Mxh3reC
I'm a Slave 4 U,Britney Spears,203600,0.415,0.847,0.843,0.000134,5,0.107,-3.579,0,0.106,110.027,4,0.963,66,spotify:track:6ldwfK0yWgTAlmIfuQkTYN
Never Ever,The Orwells,247301,0.0106,0.263,0.661,0.0454,7,0.129,-1.375,1,0.0285,145.794,4,0.322,0,spotify:track:3BKFmbdQjdzLT93JG8G8NH
A Window to the Past,John Williams,234040,0.954,0.212,0.0443,0.537,9,0.0998,-24.6,0,0.0434,106.632,1,0.139,53,spotify:track:1PPTlPJqKuL0fdoTmzwXJy
Heartbreak (Bare Noize Remix),M'Black,241000,0.000286,0.58,0.817,0.0212,4,0.118,-3.348,0,0.0387,135.0,4,0.187,0,spotify:track:0vJMw25Y9dhq5aQtPOWDIR
I'm The One,Descendents,135133,0.0102,0.391,0.968,7.01e-05,0,0.446,-6.324,1,0.0624,90.483,4,0.647,49,spotify:track:5XXiK8GZjjmCHpBpUEm9z5
Angela,The Lumineers,201787,0.65,0.662,0.557,0.000163,4,0.144,-8.271,1,0.0306,130.353,4,0.314,0,spotify:track:5nzvgcE7FuekoQTR6WRs18
Strawberry Letter 23 (Re-recorded / Remastered),The Brothers Johnson,290824,0.00657,0.699,0.829,0.08,3,0.123,-7.81,1,0.0686,89.989,4,0.486,12,spotify:track:0gXepWfNieL7anmi7sQ4ZE
Unwound (Awakened B Side Demo),As I Lay Dying,238920,8.01e-05,0.482,0.942,0.00246,0,0.301,-3.312,0,0.0715,130.013,4,0.221,9,spotify:track:61NMHQaIg1lthxlDAGHA9M
Stand by Me,Oasis,356600,0.0142,0.214,0.828,1.61e-06,7,0.161,-2.66,1,0.0383,169.876,4,0.388,58,spotify:track:2gANywSFYF58YFMPdDSAjC
"Still Falling For You - From ""Bridget Jones's Baby""",Ellie Goulding,240867,0.547,0.512,0.531,2.46e-06,1,0.102,-8.03,1,0.0418,96.058,4,0.19,0,spotify:track:638fKB27P7UAmu3Aq0vEJ3
When It Hurts,Avant,236213,0.376,0.682,0.646,0,11,0.0705,-5.509,1,0.0839,128.279,4,0.253,41,spotify:track:00zqTWtvCWvDtAqoLRl6Sy
Sorry,Future,451530,0.428,0.87,0.531,0,5,0.0798,-6.471,1,0.0992,100.01,4,0.315,52,spotify:track:4CPsMAG28OgzzDk1DcOtBx
Whenever You Call - Bonus Track,Brian McKnight,260867,0.582,0.3,0.407,0,10,0.11,-6.89,1,0.0312,129.856,4,0.0644,0,spotify:track:1q9bAeDgX5WqYcy3TUIX4I
"I Melt With You (7"" Mix)",Modern English,230027,0.000384,0.457,0.64,0.000142,0,0.0611,-12.231,1,0.0437,156.203,4,0.634,0,spotify:track:0XGyBJ0tNebqppbNEyCAcM
The Stand - Live,Hillsong United,411040,0.525,0.209,0.322,0.000136,9,0.129,-11.376,1,0.0311,141.188,4,0.0758,42,spotify:track:7HdvPclBiBpuUzpERTYfxK
For the First Time in Forever - Instrumental Karaoke,Kristen Anderson-Lopez,226587,0.907,0.264,0.319,0.835,0,0.151,-9.511,1,0.0298,96.324,4,0.244,34,spotify:track:2ybG7j6iMJ6cbbDwqKyvc1
Get out of My Way,The U.S. Navy Seals,48200,0.992,0.805,0.202,0,1,0.592,-16.734,1,0.844,79.344,4,0.845,0,spotify:track:30PswoB1aN9AXzJ476YDqr
...Baby One More Time,Britney Spears,211067,0.202,0.759,0.699,0.000131,0,0.443,-5.745,0,0.0307,92.96,4,0.907,75,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa
444+222,Lil Uzi Vert,247347,0.0235,0.791,0.513,2.83e-05,10,0.101,-6.568,0,0.269,76.997,4,0.481,56,spotify:track:1QgTBfRN5m81a5K01qens6
Southside Of Heaven,Ryan Bingham,379160,0.0029,0.387,0.499,0.00373,7,0.0695,-10.207,1,0.0259,111.032,4,0.333,0,spotify:track:6aLl1AjRbo4ddJZh7Hzazx
Real Love,Eric Benét,257147,0.274,0.485,0.517,0,0,0.683,-5.548,0,0.0337,111.734,3,0.234,9,spotify:track:5dbiQ8IldbK0TvEvuWZxBS
Be With You,RÜFÜS,243117,0.0113,0.729,0.778,0.00195,8,0.533,-6.476,1,0.0636,117.996,4,0.302,21,spotify:track:1SUmWZoCIGO0xo4gitdmPu
Weep Themselves To Sleep,Jack White,259093,0.0139,0.396,0.877,0.235,4,0.287,-8.837,0,0.046,168.349,4,0.611,28,spotify:track:4V04bHiCEVux579JcZQDDP
Take A Little Ride,Jason Aldean,187613,0.044,0.472,0.866,0,2,0.213,-3.771,1,0.0413,163.867,4,0.775,53,spotify:track:2o5mwv7hvas1jdUg14Nihv
The Other Guy,Stevie Hoang,211787,0.311,0.807,0.723,0,1,0.0617,-4.119,1,0.0366,120.032,4,0.826,11,spotify:track:3GhDDkKiIhKVeJtEqLps2L
Dapper,Domo Genesis,193093,0.0711,0.753,0.594,0,1,0.391,-9.486,0,0.0816,112.568,4,0.562,54,spotify:track:2Nh2cMryoXl7BrZoIeN2Pr
Safe House,Lil Uzi Vert,235989,0.155,0.485,0.662,0,9,0.119,-5.172,1,0.243,104.717,3,0.287,44,spotify:track:6EFryfyWOobzFCBDB9qbrz
WTH,Jhene Aiko,199187,0.321,0.412,0.486,1.05e-05,10,0.0947,-7.479,0,0.0599,89.222,4,0.464,44,spotify:track:1kuNRcIImZO3vGTBAwSN06
Driving Me Crazy,The Mana'o Company,234500,0.0986,0.766,0.566,8.53e-05,11,0.08,-6.674,0,0.043,129.96,4,0.417,18,spotify:track:2zS9NN5hCOHH48SRvGCHiG
UMI Says,Mos Def,305280,0.305,0.72,0.67,0,2,0.0928,-10.224,1,0.132,121.342,4,0.566,52,spotify:track:5Ru9OjtEw5htfnVKpYsIcv
Kings of Summer - Single Version,ayokay,207881,0.222,0.734,0.661,2.18e-06,11,0.201,-6.705,1,0.0356,134.93,4,0.253,52,spotify:track:4Tid4MwqgR1CfKCun3tFon
Thunder,Boys Like Girls,236680,0.223,0.508,0.821,0,2,0.316,-5.279,1,0.0395,75.057,4,0.463,51,spotify:track:1MrNveiYvWyKNAMiqn8xS8
No Money,Galantis,191293,0.0282,0.674,0.915,0.00337,6,0.273,-3.999,0,0.0411,126.038,4,0.78,64,spotify:track:6M6Tk58pQvABy6ru66dY3d
DJ Turn It Up,Yellow Claw,211777,0.000969,0.827,0.696,0.199,1,0.111,-5.565,1,0.0478,102.011,4,0.374,0,spotify:track:2UYhCz40fGREF576lPMtQ2
Coma Girl,Joe Strummer & The Mescaleros,228027,0.0198,0.46,0.811,2.08e-05,4,0.112,-3.889,1,0.0579,153.857,4,0.593,0,spotify:track:0AoXqrt0rv0gdzgN8JdpTa
Vagabonds,Grizfolk,199360,0.00422,0.522,0.773,3.95e-06,6,0.104,-5.722,1,0.0337,128.938,4,0.378,0,spotify:track:451lImvMP11P9h5wINhm6l
He's Already There,Darin and Brooke Aldridge,220947,0.654,0.455,0.465,0,10,0.162,-6.228,1,0.0292,175.895,4,0.587,0,spotify:track:1nftNKx6O4GhgImhTyTs6B
Back Home (feat. Freddie Gibbs),Zeds Dead,230893,0.057,0.489,0.574,0,0,0.174,-6.415,1,0.174,127.743,4,0.0681,28,spotify:track:0qe9SYZsYpO9UdrwtBHGgY
Rooftop Party,Mickey Singh,199245,0.00298,0.636,0.848,0,8,0.161,-3.315,0,0.0516,105.919,4,0.477,0,spotify:track:57wYyAwumNXyh6LudPrDZI
Bed Bath & Beyond,J. Valentine,257427,0.268,0.577,0.671,0,1,0.333,-9.377,1,0.0657,126.065,4,0.525,18,spotify:track:4RcSCt4PU4vcCY5xQVZzKq
Kuaga (Lost Time) (Radio Edit),Pierce Fulton,177415,0.105,0.602,0.97,0.0053,1,0.201,-3.994,1,0.125,127.953,4,0.364,0,spotify:track:2ce5n5MpJQgvnAHtmfxS1C
Studio Lovin’,Wiz Khalifa,259717,0.106,0.7,0.626,0,9,0.343,-8.185,1,0.278,136.025,4,0.692,40,spotify:track:34BvO1DOwjZ9pHBRiC31tE
Faded,Alan Walker,212627,0.0291,0.589,0.651,3.2e-06,6,0.111,-5.097,1,0.0306,90.011,4,0.166,68,spotify:track:7gHs73wELdeycvS48JfIos
Treat You Better,Shawn Mendes,187973,0.123,0.624,0.803,0,10,0.114,-4.105,0,0.246,166.018,4,0.821,0,spotify:track:4Hf7WnR761jpxPr5D46Bcd
De Corazón Ranchero,Voz De Mando,218867,0.382,0.905,0.63,0.000136,10,0.0626,-8.508,1,0.0383,126.55,3,0.954,0,spotify:track:7IO8ibjitaL0aMC0DbVN9q
Blurred Lines,Robin Thicke,263827,0.00381,0.866,0.606,6.5e-06,7,0.0861,-4.762,1,0.04,119.991,4,0.838,0,spotify:track:0Rz1KXsP4bhGxs0ffySSSn
Dancing On My Own,Robyn,288670,0.0576,0.68,0.864,0.199,6,0.089,-4.761,1,0.0344,117.022,4,0.277,0,spotify:track:1Co1RNm1i1RL9v1VeShNO3
Through the Night,Mike Stud,209880,0.681,0.416,0.506,0.00134,11,0.123,-8.55,0,0.114,81.323,5,0.712,23,spotify:track:5N773ELkkxIbAhMoJr80Lj
Smoke,Luke Levenson,286813,0.905,0.454,0.485,0.00114,10,0.131,-9.073,0,0.0826,109.338,4,0.67,41,spotify:track:2DvonT751gQIRikzKDDGId
Excuse Me,Kevin Gates,276960,0.0837,0.827,0.631,0,11,0.387,-7.39,1,0.31,103.945,4,0.501,40,spotify:track:0RKdZIHvksNhYpyDs1fY3x
Hold Me Down,Mansionair,358794,0.601,0.591,0.418,0.0798,4,0.0859,-8.935,0,0.0459,99.987,4,0.0414,0,spotify:track:0IRdGYwoPAnu2VAAXxu1o4
Hurts,LANY,216749,0.246,0.8,0.813,1.55e-06,0,0.0805,-5.941,1,0.231,95.015,4,0.493,0,spotify:track:6f6YWK6F4uOXvxnVTg8CoH
Inside Of You,The Maine,230960,0.0182,0.551,0.919,0,9,0.127,-3.359,1,0.0526,132.945,4,0.681,30,spotify:track:5Krwh4WVTHZFQSS1eytHFZ
"America - From ""The Jazz Singer"" Soundtrack",Neil Diamond,257600,0.00974,0.548,0.488,0.000205,0,0.187,-14.834,1,0.0318,126.446,4,0.269,0,spotify:track:3YDIS7k7EfQiJuRSJTQUgS
Red Hot Lights,Moon Taxi,210907,0.00986,0.603,0.865,0.0005,8,0.109,-3.02,0,0.0383,122.984,4,0.546,43,spotify:track:0xmtSOofR05Lu0ggb5lZ7X
October,Broken Bells,218107,0.123,0.546,0.627,3.68e-06,6,0.0923,-5.091,0,0.0276,143.996,4,0.41,53,spotify:track:09zDgbs5NQH1kKFXHppYhr
Love Elusive,Conditions,215053,0.00011,0.347,0.981,0,0,0.669,-2.348,0,0.164,166.049,4,0.422,0,spotify:track:0HaSR0aINEEn9W5F6ghupR
It Wasn't Easy,Collin Johnson,250373,0.00233,0.473,0.943,6.23e-05,11,0.179,-5.673,1,0.0769,175.091,4,0.716,0,spotify:track:5ppvJJv5sZM8o29cXkYxJx
Stay Down,Big Sean,250533,0.227,0.65,0.846,0,11,0.0914,-4.551,0,0.482,104.837,4,0.44,0,spotify:track:0OTDDaqkoMvKpYFLa0C0RH
Oh Boy,Cam’ron,204707,0.0216,0.754,0.767,0,6,0.172,-5.586,1,0.145,83.014,4,0.828,63,spotify:track:4gdQ8QShlC3toP9Mkc8DwB
I Got This,Big K.R.I.T.,202347,0.00246,0.696,0.875,1.75e-05,1,0.293,-5.173,0,0.033,136.022,4,0.625,26,spotify:track:253zPnjAneKv8HSynLf7IX
The Art of Hustle,Yo Gotti,205253,0.126,0.517,0.633,0,5,0.167,-6.991,0,0.297,153.164,4,0.516,30,spotify:track:7kZfvhgofgHjHSrkofkmbA
Young & Gettin' It - feat. Kirko Bangz,Meek Mill,205973,0.244,0.624,0.752,0,4,0.131,-5.43,1,0.121,134.021,4,0.858,38,spotify:track:6MVdz8I7oYm86MRzZiOZa8
Go Robot,Red Hot Chili Peppers,263800,0.0432,0.852,0.651,0.0192,8,0.158,-6.254,1,0.0411,131.01,4,0.96,57,spotify:track:5m578MgxuEC956dulprCe8
Do Whatchu Want To Me,NoMBe,202710,0.0492,0.484,0.623,2.85e-05,1,0.14,-6.416,1,0.0296,83.04,4,0.244,0,spotify:track:71MLTukI1WixgI057uTSiN
Don't Want You,Ella Mai,200960,0.243,0.684,0.443,0,7,0.18,-10.518,1,0.175,101.508,4,0.332,48,spotify:track:7mlUgG3YkaE8AWRzsdEcNn
Shortie Like Mine,Bow Wow,267507,0.0891,0.763,0.629,0,7,0.169,-8.66,0,0.225,142.149,4,0.709,44,spotify:track:4F55RCGuM477OjznpYGhYz
Dirt Road Anthem (feat. Brantley Gilbert),Colt Ford,222853,0.198,0.79,0.684,2.73e-06,2,0.121,-6.444,1,0.0458,129.992,4,0.913,41,spotify:track:5ewr9QysrDiVbplvOjSM4q
Emperor's New Clothes,Panic! At The Disco,158667,0.00302,0.562,0.904,0,1,0.0433,-4.947,1,0.0807,94.481,4,0.651,66,spotify:track:3px2rAPu74ltbkf9eZsZ8h
Paradise,Jim Brickman,158453,0.896,0.404,0.31,0.79,0,0.0992,-13.154,1,0.0321,79.136,4,0.316,0,spotify:track:0ixvhZvw7TEmDJezc2f3Cz
You've Lost That Lovin' Feeling,Daryl Hall & John Oates,333800,0.00533,0.321,0.89,0.00101,2,0.827,-7.389,1,0.0707,96.967,4,0.437,13,spotify:track:0Pl56d681snPZJD4x9h4Zg
Highway to Hell,Back In Black,207797,0.00745,0.463,0.874,2.65e-06,4,0.076,-1.72,0,0.0923,115.706,4,0.603,35,spotify:track:51AjDFaNRMWIOkn9PNCcpQ
Wake Up Where You Are,State of Sound,207307,0.11,0.706,0.674,0.000626,9,0.0784,-6.977,1,0.0337,113.956,4,0.545,43,spotify:track:2s76aKBWKShlwPC4xTtEEE
Footloose,Kenny Loggins,226293,0.159,0.564,0.911,4.36e-05,2,0.118,-5.39,1,0.0536,173.938,4,0.582,63,spotify:track:4YR6Dextuoc3I8nJ0XgzKI
Now and Later,Sage The Gemini,193181,0.273,0.781,0.57,0,11,0.196,-5.874,0,0.188,107.059,4,0.858,49,spotify:track:08WPvDEsHvTFuB9w8tC2OS
Livin' On The Edge,Aerosmith,380893,0.0019,0.399,0.881,0.00429,2,0.39,-4.341,1,0.0347,84.58,4,0.272,58,spotify:track:4avSaixVwu8uqfSs7zgoj3
Diahnn - 2007 - Remaster,Kenny Cox,517547,0.889,0.318,0.265,0.151,0,0.0958,-12.213,1,0.0335,82.405,3,0.128,2,spotify:track:7nQRq4HtRiAL5Jvvj4KT8j
Squat 4 Me (feat. Novaking),Epidemic,199227,0.139,0.838,0.493,0,5,0.0763,-7.585,0,0.205,91.875,4,0.366,0,spotify:track:1gTpngtG7wJGnGmlgKZ0ew
Mula Remix,Big Sean,354293,0.191,0.657,0.598,0,1,0.754,-3.823,1,0.0504,125.929,4,0.174,27,spotify:track:4k1twluDPNSnrFd3Wxsibv
Country Grammar (Hot Shit),Nelly,287000,0.00802,0.872,0.673,0,2,0.155,-6.879,1,0.108,162.781,4,0.527,0,spotify:track:2Lg4kvhOrPhpGEZmSe7VAN
HeadBand (feat. 2 Chainz),B.o.B,220240,0.132,0.919,0.506,0,1,0.0771,-7.14,1,0.304,97.465,4,0.273,63,spotify:track:2LvRR121MWFmmEGkuV2vQP
Constant Conversations,Kao Bay Bay,200882,0.0916,0.59,0.794,0.000126,8,0.245,-4.472,1,0.143,140.182,4,0.203,27,spotify:track:1heedLev2Wv4ZIs8atnnCp
Mixed Up,The Jimmy Weeks Project,273125,0.292,0.813,0.563,0,0,0.091,-7.448,1,0.198,152.05,4,0.926,22,spotify:track:5cIJCAFKkL68z9qWaJPBmp
Be A Body,Grimes,260413,0.263,0.736,0.58,0.663,5,0.101,-9.643,0,0.0485,140.04,4,0.137,0,spotify:track:3mzqghn7bdV3Uaqc9eBPK2
End It Now!,The Lonely Forest,261147,1.79e-05,0.265,0.947,0.000323,2,0.208,-6.674,1,0.103,170.175,4,0.226,4,spotify:track:6BAwTzs5CWWuaaOpp6mTeL
Just Breathe,Willie Nelson,242280,0.712,0.489,0.327,0.0012,0,0.135,-12.523,1,0.0285,99.544,4,0.282,49,spotify:track:3rIgqH7rTzpB7Gtvo6oDsA
My Funny Valentine,Gerry Mulligan Quartet,178893,0.936,0.349,0.0803,0.787,0,0.113,-14.381,0,0.0315,67.693,4,0.227,0,spotify:track:2jS5v72rq6sZ1uwfyd2Dxg
Never Gonna Leave This Bed,Maroon 5,196707,0.11,0.609,0.81,0,11,0.246,-4.207,1,0.0296,117.364,4,0.47,49,spotify:track:4ucLHLiSjvkCz5Lr5dlVUj
Water,Ugly God,138936,0.616,0.816,0.245,0.000813,0,0.127,-15.617,0,0.414,140.04,4,0.187,50,spotify:track:7EoSDrwBPUBeBEORrpvgko
Love Story,Taylor Swift,235267,0.17,0.618,0.741,0,2,0.0822,-3.95,1,0.031,118.984,4,0.296,65,spotify:track:1vrd6UOGamcKNGnSHJQlSt
Karate,R3HAB,210000,0.000407,0.626,0.961,0.0024,5,0.685,-3.587,1,0.0687,128.009,4,0.668,0,spotify:track:0hOgJqZQt7gUTKjNDGGEHM
Saint Pablo,Kanye West,372113,0.282,0.461,0.772,0,2,0.178,-3.98,0,0.375,167.018,4,0.414,64,spotify:track:1o0kWPueYo94LIjPYOE5Nf
Tighten Up,The Black Keys,211080,0.00121,0.504,0.705,4.12e-06,6,0.453,-6.179,0,0.0665,108.965,4,0.567,58,spotify:track:2MVwrvjmcdt4MsYYLCYMt8
Let's Be Birds,Jacob Whitesides,193158,0.0619,0.685,0.701,0,9,0.0798,-6.975,0,0.0283,94.97,4,0.568,0,spotify:track:1EV0GEC5OywYfCxKP46Hgu
With You I Am,Cody Johnson,220893,0.416,0.558,0.66,0,7,0.139,-6.223,1,0.0273,75.009,4,0.388,63,spotify:track:34SQ0QfLSR316d8KL2zkuZ
Brother,Mighty Oaks,195320,0.218,0.509,0.809,0,2,0.0757,-6.179,1,0.0373,181.746,4,0.366,49,spotify:track:7qxBMsDj8h2A15E0EwWU4c
Te La Pasas (feat. EP),Tito Y Su Torbellino,170397,0.552,0.816,0.916,0,3,0.344,-3.213,1,0.0812,116.14,4,0.961,0,spotify:track:17vqjVUNEOgfmeJNtG8auU
Can't Help But Wait,Trey Songz,206413,0.358,0.699,0.699,0,8,0.0912,-5.564,0,0.0737,94.977,4,0.611,62,spotify:track:5k3VjTwIsOjQ2woGz3Yx71
Baja (Only Wanna Be with You),Vista Kicks,337646,0.266,0.458,0.924,0.016,10,0.346,-5.121,1,0.0653,168.99,4,0.469,34,spotify:track:1vq93YGZnW85n4uMMzZbqh
"I'll Be Your Lover, Too",Van Morrison,233653,0.686,0.598,0.0625,8.77e-05,4,0.0699,-21.527,0,0.0344,141.765,3,0.328,35,spotify:track:4ZLCgL87SsunLPzK2TuShg
Stop to Love,Luther Vandross,310267,0.035,0.729,0.534,0.00101,6,0.054,-11.564,1,0.0372,143.604,4,0.9,34,spotify:track:0M78T1W2eL8DsLgCufoGzM
Make Me Like You,Gwen Stefani,216947,0.0378,0.741,0.722,8.49e-06,5,0.129,-4.703,0,0.0471,118.041,4,0.8,0,spotify:track:5robRLVa4HUE1k5sb25z2X
Genghis Khan,Miike Snow,212147,0.04,0.688,0.847,2.81e-06,10,0.598,-3.238,0,0.0508,93.979,4,0.453,58,spotify:track:6MDijuuArPJv1vbp7K1x3f
El-Rey,Bodega Bamz,177920,0.295,0.592,0.747,0,9,0.298,-5.396,1,0.387,154.073,4,0.735,0,spotify:track:6UiTr5hyYruGhpPyyzigkz
Yours to Take,Jimmy Needham,209787,0.086,0.545,0.626,0,4,0.0775,-6.656,0,0.034,133.04,4,0.407,16,spotify:track:1DH3IvhIFecAJqWLAQhxQr
Bottoms Up,Nickelback,217427,0.000249,0.667,0.855,0.0479,0,0.0888,-3.088,1,0.0335,113.99,4,0.868,53,spotify:track:0FnugIN4Slm0weQqL8OXEM
Hold Onto Me,Mayday Parade,195867,0.00324,0.46,0.621,0,6,0.131,-6.436,0,0.0303,136.679,4,0.164,43,spotify:track:66PmO1K6RXjj6ouXzMeodH
All In,Lifehouse,236280,0.000908,0.547,0.877,0,1,0.149,-4.652,1,0.0431,140.061,4,0.526,0,spotify:track:7KIvbAYTbDV8FAzDNF6X0z
Cut The Check (feat. Chief Keef),Mac Miller,170707,0.0596,0.832,0.743,0,1,0.257,-6.706,1,0.228,100.004,4,0.522,49,spotify:track:6U1ueRYXTjFHuJ9Ld2LBIW
Why,Kirk Franklin,276067,0.0337,0.794,0.69,6.67e-06,8,0.125,-6.629,1,0.0383,115.024,4,0.844,27,spotify:track:50zeoBIX5BQnry0yyZpeVZ
Can't Feel a Thing,The Holdup,210500,0.324,0.595,0.874,1.53e-05,0,0.293,-4.019,0,0.0341,88.049,4,0.827,0,spotify:track:4MXnTluyaWnzSlA14ffUz9
Je suis la montagne,Moodoid,292522,0.0374,0.501,0.773,0.385,2,0.701,-6.041,1,0.0333,129.995,4,0.704,23,spotify:track:1cYb7xyv2TEhrS0iqwVAv3
My Generation - Stereo Version,The Who,198707,0.308,0.412,0.782,0.00822,2,0.0775,-9.186,0,0.058,96.732,4,0.705,0,spotify:track:6awTbDHgM907tGecNQYPaV
California,Hawk Nelson,174747,0.0442,0.559,0.647,0,6,0.0469,-14.373,1,0.0453,139.935,4,0.679,31,spotify:track:46TbFtz2QfwkkqsMa9Jess
Breadcrumbs,Deca,179392,0.694,0.635,0.747,0.00221,10,0.1,-6.951,1,0.355,83.305,4,0.846,40,spotify:track:7tmfrvAm84ntXtwbn1ybgt
"Jesus, I Love Calling Your Name",Shirley Caesar,220560,0.476,0.597,0.311,0,4,0.243,-17.27,1,0.144,148.173,4,0.607,0,spotify:track:1goqMa0GmJ02iLRvs5x2MY
If I Ruled the World,Big Time Rush,180373,0.0166,0.664,0.785,0,8,0.0496,-4.985,1,0.0688,103.91,4,0.688,52,spotify:track:4XIdxJBiWXUaQiJY5hlSIx
KEINE LUST,Rammstein,222933,0.000256,0.534,0.892,0.0137,5,0.232,-4.877,1,0.0537,137.941,4,0.28,0,spotify:track:4WxYhNiwUubKHXRFz4uY7z
Impossible Year,Panic! At The Disco,202547,0.474,0.174,0.337,0.000294,10,0.11,-8.767,1,0.0313,85.574,3,0.0978,51,spotify:track:5j9yOfRB2s6OMS1YwwYiMw
Naya Nigun,Ari Goldwag,233692,0.751,0.723,0.652,0,7,0.129,-3.507,1,0.0279,110.022,4,0.925,0,spotify:track:1VD0X6ymgYc4bvYUHDfVuT
Get Down On It - Single Version,Kool & The Gang,212907,0.205,0.879,0.626,6.07e-05,7,0.056,-6.344,1,0.0604,110.864,4,0.968,0,spotify:track:1OsCKwNZxph96EkNusILRy
Just The Way You Are,Pierce The Veil,223347,0.000769,0.437,0.915,0,5,0.279,-3.697,1,0.0818,108.126,4,0.354,0,spotify:track:19NssrmujkjRG4k1BZaYuN
Over,Honors,266481,0.336,0.337,0.479,0.00135,10,0.0727,-8.735,0,0.136,61.828,4,0.223,0,spotify:track:6XuwiHxoUmeL8CXkF82TI1
Falling Slowly,Glen Hansard,244133,0.679,0.34,0.209,0.000443,0,0.101,-11.869,1,0.0279,137.042,4,0.151,60,spotify:track:6EIVLz5xM1xE29r0OmIkWt
Every Single Thing,HOMESHAKE,155560,0.729,0.813,0.261,0.0116,6,0.114,-10.053,0,0.0439,89.921,4,0.328,0,spotify:track:7xSIYgB6KVCQNmKVVFwSkM
Culpable Tu,Alta Consigna,231760,0.675,0.508,0.361,1.42e-05,2,0.147,-7.538,1,0.0286,135.102,4,0.611,0,spotify:track:4eOUnn9bKgUVx6fsbFhuZO
Grandma Got Run over by a Reindeer,Elmo & Patsy,206360,0.227,0.781,0.53,0,4,0.106,-14.848,1,0.0685,110.157,4,0.817,53,spotify:track:49iHYFjT5yO6WEw6KerX9o
Places We Won't Walk,Bruno Major,169410,0.969,0.388,0.0859,7.35e-05,7,0.108,-16.061,0,0.0472,88.253,3,0.19,20,spotify:track:30QNjcM3Q1GnLFIIJjWQL1
Young Prodigy,Kodak Black,189518,0.109,0.839,0.613,0,1,0.168,-5.685,1,0.327,136.082,4,0.533,0,spotify:track:6oc6nO8gds2vYHtt1WnCXL
A Heart Like Hers,Mac Demarco,241861,0.801,0.56,0.381,0.000154,1,0.125,-8.503,1,0.0291,147.432,4,0.557,31,spotify:track:07qJ1H9vQMFOS35cv2mntD
Shake It Off,Us The Duo,189231,0.705,0.503,0.378,2.44e-06,7,0.472,-6.157,1,0.0363,155.677,4,0.273,0,spotify:track:0GnGS3Hqq7eg2sjMPwHl1F
Mary Jane & Jagermeister (feat. Jack Ruby Jr),The Supervillains,1714560,0.587,0.618,0.151,0,8,0.348,-15.834,1,0.928,95.415,4,0.176,8,spotify:track:2NFybprIzyEVzwn3PQyiLA
Tennessee,Allan Rayman,190600,0.725,0.738,0.549,0.00334,6,0.108,-5.647,1,0.3,174.0,4,0.27,46,spotify:track:1PDOSyRGnlMRRt22mb3UHA
Going Under,The Dodos,363613,0.0323,0.291,0.96,0.0868,0,0.0595,-5.365,1,0.0402,100.406,3,0.665,0,spotify:track:2O2DPPV5olB1UFqSGxUgUi
Coolidge,Descendents,167293,0.00377,0.259,0.804,1.87e-06,7,0.192,-11.637,1,0.0813,194.946,4,0.333,35,spotify:track:2albIR3fBkSoAj76RjqGw7
